0016040000002698|021900013809|LJH4483|0000009000
0016050000004596|076200027635|KYG3268|0000006000
0016060000028738|042400011206|KSM9332|0000008000
0016070000009792|056800029738|CJi4437|0000008000
0016080000018276|035800020626|LYY4485|0000001000
0016090000000445|092000019979|HHM9950|0000006000
0016100000025126|034800028375|CYM8968|0000001000
0016110000010431|053000004803|CSJ9318|0000009000
0016120000016798|057900012814|HSi475|0000006000
0016130000013761|027400023744|SJH9909|0000008000
0016140000010311|099400016401|CDi5254|0000008000
0016150000013280|010400015736|CHG4436|0000006000
0016160000015491|081000005179|SKG4297|0000003000
0016170000002399|065600019033|HKM1761|0000002000
0016180000015123|053800004002|LCY2210|0000004000
0016190000029217|073100032659|CJG2426|0000007000
0016200000014752|092400009728|SSG538|0000004000
0016210000002610|048400027236|HJY4163|0000005000
0016220000031030|076600013723|KWY3258|0000004000
0016230000026687|017200008995|KSY2703|0000006000
0016240000018628|013900029430|KSY1610|0000007000
0016250000018457|092600026977|PKY8923|0000007000
0016260000030621|023900031705|PCG6435|0000009000
0016270000017718|053200018586|CKM6299|0000007000
0016280000022522|003900001974|LHG2178|0000002000
0016290000009519|016000002954|KJY5713|0000005000
0016300000020854|031800027772|PSG7040|0000001000
0016310000012867|042800015497|LKi8322|0000000000
0016320000000912|074500011212|PHH5602|0000001000
0016330000009683|000300026222|SHG5717|0000009000
0016340000030765|079600021077|KSM9332|0000006000
0016350000008932|001300032655|HSi2752|0000006000
0016360000026131|040200015650|HKS9794|0000009000
0016370000016544|054300002954|CJG4229|0000004000
0016380000000879|045800000011|CSJ9318|0000009000
0016390000009429|084000013933|CCM406|0000009000
0016400000026704|088400007179|SSG6444|0000005000
0016410000011893|093300024266|SHJ670|0000006000
0016420000000297|094400002736|CJJ2920|0000003000
0016430000012308|026200024613|LDM2725|0000004000
0016440000004435|035200014241|PWS2865|0000008000
0016450000014957|025500016595|SJY3690|0000009000
0016460000017801|061600017435|CHY8807|0000005000
0016470000030430|092100025396|SDG3247|0000007000
0016480000022122|058100002428|LHJ6424|0000004000
0016490000004583|084600018904|KHG226|0000008000
0016500000015099|011600010913|CKY8771|0000003000
0016510000013743|044800000795|SKG1475|0000003000
0016520000027426|075800008279|LJJ8097|0000000000
0016530000005247|093100018082|HSY6041|0000004000
0016540000012844|045900002671|HKM3525|0000001000
0016550000000836|072600016794|LSY2962|0000004000
0016560000004424|094700028272|LJH195|0000002000
0016570000009233|041400025954|KDG9088|0000009000
0016580000012809|067000015585|KKH9865|0000008000
0016590000008347|028200014070|KKH85|0000004000
0016600000026856|058200000695|LCH9493|0000002000
0016610000029884|051200014949|CKY6546|0000003000
0016620000018368|057600002816|HHJ4728|0000003000
0016630000018673|062300015720|HHY8663|0000003000
0016640000016464|009500020642|LCG4582|0000003000
0016650000023771|008300027517|LWY1827|0000003000
0016660000022205|089600006580|KJG9554|0000008000
0016670000000450|078900008485|SJY2050|0000005000
0016680000025613|001500012589|SKG4821|0000003000
0016690000009485|025600029980|CJM8318|0000005000
0016700000026797|018400014648|CWM905|0000002000
0016710000027339|052500016228|PYG6118|0000007000
0016720000028396|029500030403|HSi475|0000008000
0016730000022574|091900028829|LSG1788|0000006000
0016740000032126|001000002338|CJY1339|0000008000
0016750000003594|030400016448|HWi7509|0000001000
0016760000006649|040900013671|LSH6712|0000009000
0016770000004954|096200008040|HSS1377|0000000000
0016780000023387|096400009657|SSY2559|0000006000
0016790000012220|042300006697|LSG8667|0000000000
0016800000003203|098100002491|PJY1681|0000008000
0016810000022000|099300006870|HHM9950|0000000000
0016820000024243|015400006785|HKi145|0000007000
0016830000007773|093900019307|PHH3678|0000004000
0016840000011285|004500024406|LSJ242|0000008000
0016850000020876|051000007740|PCY12|0000000000
0016860000018995|006000024865|HCH162|0000007000
0016870000000683|085300024754|KSY2320|0000004000
0016880000027772|051300022460|CJG2426|0000004000
0016890000014859|069000003760|LYH5778|0000001000
0016900000005830|017000018470|PKH6524|0000009000
0016910000012194|088600018579|HJM9108|0000008000
0016920000008135|089800017427|PHi1468|0000007000
0016930000005513|055700027756|LCM2978|0000002000
0016940000017307|000600025630|SHG8969|0000004000
0016950000029311|089500008862|PSH6823|0000005000
0016960000017985|048100007992|SCM4327|0000004000
0016970000003173|047300017289|CJS3601|0000004000
0016980000009758|028900017285|HJH7532|0000008000
0016990000025281|088200030419|LKM1498|0000006000
0017000000024184|010400015736|CJS3601|0000004000
0017010000014651|007000002856|KJi9601|0000008000
0017020000014844|050000002998|CKY6546|0000009000
0017030000012834|094200017532|LJH2694|0000004000
0017040000013625|033500001423|KHH6483|0000008000
0017050000030952|081400004340|PCH9981|0000004000
0017060000028963|020800008244|CKM6783|0000006000
0017070000031905|097400004784|KDG9088|0000006000
0017080000013713|049600017203|KDJ4536|0000009000
0017090000014985|032900002981|KCM638|0000007000
0017100000000959|070100026060|PJS2636|0000000000
0017110000006267|092900031690|PHY701|0000008000
0017120000014540|052300025463|LHJ8299|0000000000
0017130000020347|003400000015|SSY2077|0000007000
0017140000016445|055000011592|CKG9239|0000007000
0017150000026156|075400024257|LSH1573|0000008000
0017160000022136|006500021986|HDH867|0000007000
0017170000015194|092700032129|LCG8635|0000003000
0017180000023370|069800000824|SKH5052|0000004000
0017190000008306|064100028180|KSM2129|0000002000
0017200000013410|011500018332|LCC969|0000000000
0017210000001029|022700014510|HHY6106|0000001000
0017220000016340|009900008594|PJJ3473|0000004000
0017230000011337|089500008862|PSJ2329|0000001000
0017240000022167|026700023351|KSJ9321|0000000000
0017250000000408|023100012296|SCG3101|0000002000
0017260000024327|073800002045|LSM1574|0000004000
0017270000026863|033300013980|LJJ6689|0000009000
0017280000028515|088100011374|KWY3258|0000000000
0017290000011888|033900010149|LDG8641|0000007000
0017300000000080|033500001423|HSJ9590|0000002000
0017310000032736|007600029959|CJG5459|0000007000
0017320000012117|018300011976|KJY5713|0000007000
0017330000030506|068900011423|SKG1475|0000001000
0017340000004444|053300001042|KJM2540|0000000000
0017350000013530|041300007376|LKY3288|0000007000
0017360000005431|028400014378|LHJ1751|0000002000
0017370000002723|055400002367|LSC335|0000009000
0017380000030233|089900015589|CJS3601|0000009000
0017390000013786|059300020709|SSH1857|0000002000
0017400000015897|012300014653|SCJ20|0000008000
0017410000010744|006200010716|KKG7387|0000008000
0017420000022707|018700009697|LDY3765|0000000000
0017430000027419|076100023326|LJJ6689|0000008000
0017440000013639|071700013820|KJH6141|0000004000
0017450000030854|090300031595|LSY857|0000009000
0017460000031127|066200002076|CKG2442|0000003000
0017470000018205|075100003522|PJM6332|0000003000
0017480000017485|056200026238|SKG1475|0000001000
0017490000019434|011700023006|HJM7880|0000008000
0017500000032627|050100006186|SWS6288|0000000000
0017510000005787|087400010306|LJS9241|0000000000
0017520000017145|073100032659|HJG8805|0000006000
0017530000031745|073000024043|CHH6272|0000007000
0017540000018227|035300004465|HCS1249|0000003000
0017550000020626|039600020022|CKM6299|0000006000
0017560000026456|066500029134|LDi7874|0000009000
0017570000013032|023800022536|PKY624|0000001000
0017580000013316|043400013196|HCH6167|0000006000
0017590000026176|002300003496|PSM5760|0000009000
0017600000005558|057400001052|HSM9467|0000006000
0017610000015612|038700002484|PHG3303|0000006000
0017620000032595|016200023705|PKH333|0000007000
0017630000004897|099500002456|LSM2611|0000006000
0017640000012450|099400016401|CDH4362|0000000000
0017650000022746|058600000761|LCG1368|0000003000
0017660000002254|017800011624|CDH4362|0000008000
0017670000011507|025600029980|LHY3208|0000004000
0017680000026855|065400011372|LSY6567|0000000000
0017690000001887|084300018000|LHG8019|0000001000
0017700000009825|074700005034|PKM3032|0000005000
0017710000029619|024900003985|CYG3746|0000003000
0017720000003475|080400011369|KKY2470|0000005000
0017730000023464|009500020642|CKY1020|0000003000
0017740000029753|031800027772|CSM9209|0000006000
0017750000024989|023800022536|LWJ6168|0000008000
0017760000023538|007600029959|LJH4483|0000000000
0017770000019218|007300003278|HYG4432|0000002000
0017780000009411|038800031790|LKH5386|0000008000
0017790000031534|071200015284|CDJ1307|0000009000
0017800000020371|081500006375|HJH9594|0000006000
0017810000032058|032000024694|KSH539|0000007000
0017820000020653|059700013919|CKY9431|0000006000
0017830000007972|040800001415|LJJ528|0000002000
0017840000029249|063900032090|PWM8675|0000009000
0017850000007165|036500022188|SSJ742|0000007000
0017860000018147|005900031721|PJY2668|0000000000
0017870000022140|047900012153|CJM3272|0000007000
0017880000011274|037200015215|HHJ4251|0000007000
0017890000009080|005000023094|SSY1747|0000009000
0017900000023698|022400016620|SKH9094|0000008000
0017910000009330|075000010024|KSM5979|0000000000
0017920000004922|030400016448|LCJ2097|0000000000
0017930000012809|008800022237|KSi2246|0000006000
0017940000015655|020200006639|HKH1758|0000007000
0017950000022147|042300006697|LHJ6424|0000009000
0017960000015456|005000023094|SCi1158|0000005000
0017970000022603|069500009601|KDG9088|0000000000
0017980000014928|033300013980|CJM8318|0000002000
0017990000021613|056100013648|PSH9536|0000002000
0018000000002631|018900023831|CSi2427|0000003000
0018010000026908|038500011941|CDG3545|0000004000
0018020000007161|088100011374|LSi9023|0000008000
0018030000028717|026200024613|LJJ526|0000008000
0018040000032253|005000023094|SSY1180|0000006000
0018050000018841|090200018969|LJJ8097|0000008000
0018060000028751|022200000906|LDH8017|0000009000
0018070000013823|044800000795|HKi145|0000005000
0018080000001743|088000005258|LHY3208|0000008000
0018090000016671|048000005014|CSC3516|0000006000
0018100000023488|062200013184|HKG4787|0000000000
0018110000015456|049400005400|SSY2559|0000000000
0018120000021065|057000022962|LWY864|0000000000
0018130000018764|093500019523|SSi6108|0000007000
0018140000026871|065000018536|LSY2758|0000004000
0018150000029711|056300014147|KKY3373|0000009000
0018160000007226|012100011725|KKJ6530|0000002000
0018170000024059|037300008401|LSG1788|0000008000
0018180000022755|088300022262|PJM280|0000002000
0018190000030726|069500009601|LHY5109|0000005000
0018200000032429|066800017387|LHY4944|0000003000
0018210000019786|083500002279|HJM4833|0000000000
0018220000029361|023400005901|PKY5520|0000003000
0018230000023940|037100000613|LSM716|0000002000
0018240000016879|035000017610|SSY1180|0000009000
0018250000001942|037700007828|PJG4550|0000004000
0018260000021452|004700005577|PSG7040|0000007000
0018270000001030|044800000795|LDH3041|0000000000
0018280000011407|086400001781|CJG4229|0000002000
0018290000028541|095300016923|LJG3965|0000005000
0018300000016355|012500013032|HHG9285|0000002000
0018310000025928|064600031121|LWS6082|0000003000
0018320000021336|040100029134|PSY5889|0000005000
0018330000010714|088400007179|LKH2987|0000000000
0018340000028898|065900021344|LHJ3784|0000008000
0018350000025928|095300016923|CJG5732|0000007000
0018360000026968|014000022384|LJG7415|0000008000
0018370000028107|041800030060|LSY2104|0000003000
0018380000026359|056300014147|LCJ2097|0000008000
0018390000008770|094300029986|KKG7387|0000000000
0018400000004060|010600026255|SSi2348|0000008000
0018410000021678|082800020674|LYY5623|0000009000
0018420000014477|049400005400|HYH8694|0000002000
0018430000017588|041800030060|LHY4944|0000000000
0018440000009841|033800028233|HSJ3657|0000007000
0018450000010782|020400027434|LYM8416|0000006000
0018460000025171|002100026861|KKH8464|0000005000
0018470000020314|065900021344|HJi2590|0000006000
0018480000006883|015100031462|HDM5144|0000003000
0018490000015353|015500000421|HKM5699|0000001000
0018500000005941|018400014648|LSH4982|0000000000
0018510000028466|036400019511|HJG8805|0000006000
0018520000014656|052900000142|SSH1857|0000009000
0018530000010845|006500021986|HSH2423|0000006000
0018540000004193|036100022586|KJY2502|0000009000
0018550000019320|020400027434|SWM344|0000009000
0018560000031701|045800000011|CKH9316|0000003000
0018570000014245|096000000559|PKY447|0000000000
0018580000023874|059400006540|KHG9546|0000007000
0018590000021930|015700006549|LJY7791|0000000000
0018600000023343|071400015143|HJM9108|0000006000
0018610000006256|083200019082|CJG1557|0000000000
0018620000013191|068200013341|KHG3310|0000002000
0018630000006532|083300019567|KDG7857|0000009000
0018640000007707|033800028233|KJG9554|0000002000
0018650000017305|027500002467|HJY5144|0000005000
0018660000016156|051400001958|HSC4340|0000005000
0018670000003332|064000029930|LJH883|0000007000
0018680000010661|005200002486|PHY4326|0000003000
0018690000016958|034600031017|SCi9442|0000006000
0018700000029231|070100026060|HSS1377|0000005000
0018710000024678|057800013083|LSM9325|0000009000
0018720000020763|003200011445|PJG4550|0000004000
0018730000032701|005300024681|KHG1020|0000009000
0018740000021804|013000027256|LHG2178|0000004000
0018750000020008|080200002570|CSH9725|0000003000
0018760000009738|039900026924|KSM898|0000003000
0018770000006577|006200010716|LSJ6467|0000001000
0018780000022208|060400030381|KCH1285|0000009000
0018790000027399|001600013049|PSS2851|0000007000
0018800000018494|077900024760|KJY2502|0000005000
0018810000012281|071700013820|LJJ526|0000004000
0018820000007128|085800027137|SCY6186|0000006000
0018830000030206|034100016652|HHC1708|0000002000
0018840000013765|000400004322|HCi5369|0000004000
0018850000013488|067600001962|HJY6592|0000003000
0018860000020386|073400002057|LHY4575|0000000000
0018870000010317|057000022962|SYJ8547|0000004000
0018880000006892|090700031545|HHG9285|0000004000
0018890000015413|077200005819|LCM3367|0000002000
0018900000029577|050500023255|PHY984|0000006000
0018910000001391|010400015736|CJG4381|0000006000
0018920000008768|011300028690|CKG9239|0000000000
0018930000019748|026900001274|SSM918|0000008000
0018940000012092|089900015589|HSG3862|0000000000
0018950000011041|044100026382|HJJ3854|0000006000
0018960000017550|020800008244|KJH5423|0000001000
0018970000012377|003200011445|HSM1652|0000007000
0018980000008360|080700013276|SJG4147|0000001000
0018990000008545|041200030421|KCG613|0000005000
0019000000006370|083200019082|KJH3178|0000009000
0019010000016627|062400030992|LSY3904|0000005000
0019020000011256|053200018586|LYM5659|0000001000
0019030000010860|013900029430|LDG5436|0000001000
0019040000009354|093900019307|SKG9760|0000002000
0019050000015437|062700012845|HCG1628|0000005000
0019060000019355|019600028832|SJH7483|0000007000
0019070000004797|020000017744|HDH9375|0000001000
0019080000011027|072900011567|LJH285|0000004000
0019090000004614|044500001777|PKH1532|0000004000
0019100000024637|029600010781|LKH6381|0000008000
0019110000000276|072200024334|LJY5980|0000002000
0019120000032330|097900019947|PJS1405|0000008000
0019130000013305|046100005074|HHM9950|0000002000
0019140000000204|080100012195|LYM3754|0000000000
0019150000018028|018000019677|LKG9288|0000008000
0019160000020027|083500002279|SSi2348|0000005000
0019170000026181|037200015215|SKH714|0000001000
0019180000019060|024700009223|CHG4436|0000006000
0019190000011779|055800010660|HJJ4373|0000003000
0019200000031028|044100026382|LCH2255|0000004000
0019210000003910|051600021789|LCH3934|0000000000
0019220000012449|037300008401|KJJ7734|0000008000
0019230000019797|060800021707|HSJ2615|0000006000
0019240000023490|003800019193|HYC7854|0000004000
0019250000001944|019800018731|CJG1557|0000005000
0019260000019715|090600009028|PHY166|0000005000
0019270000021535|055700027756|PKY5520|0000006000
0019280000008370|005900031721|SKS8149|0000006000
0019290000027162|032200013607|KSH9928|0000007000
0019300000012164|066400008009|CWM905|0000006000
0019310000023647|058900015943|KKi9506|0000003000
0019320000004369|045800000011|LHY4575|0000002000
0019330000025576|072200024334|PDY7586|0000000000
0019340000011859|095200032349|KHH6483|0000007000
0019350000014930|048100007992|SWi6306|0000002000
0019360000025643|080300016038|CSY8042|0000008000
0019370000001119|048600032358|CKM6299|0000003000
0019380000013788|005100018226|KJH88|0000004000
0019390000019572|046600018763|SWY2249|0000007000
0019400000003982|014400027942|LCG4688|0000004000
0019410000003355|005600017767|KHH5777|0000000000
0019420000006348|022500028906|CWY4989|0000000000
0019430000019330|032900002981|HYC7854|0000009000
0019440000005895|080100012195|KSH3019|0000003000
0019450000016891|085700026083|HKM4750|0000008000
0019460000024593|037200015215|KHG7451|0000004000
0019470000006779|020000017744|PJH7180|0000006000
0019480000023714|053500029217|SJH1878|0000002000
0019490000014619|085700026083|LWM8443|0000006000
0019500000006870|003000008578|PCY9316|0000006000
0019510000005785|071800022080|CJi2663|0000007000
0019520000028845|057100004938|SJC4434|0000001000
0019530000010968|089800017427|HJM2344|0000001000
0019540000011915|063000003419|PKY624|0000001000
0019550000026459|052500016228|SCM4327|0000008000
0019560000025013|053500029217|SCJ2323|0000000000
0019570000016846|086000004995|PWC4706|0000002000
0019580000009946|059800005102|CDJ1307|0000004000
0019590000020094|050300000548|HKS9794|0000001000
0019600000003207|040300009464|CKH8001|0000002000
0019610000027356|061700025265|LHY5109|0000001000
0019620000001457|075000010024|HDM863|0000000000
0019630000030718|049100029961|CJG4229|0000006000
0019640000027696|097700012420|CDH5454|0000008000
0019650000009502|057800013083|LKG4735|0000005000
0019660000004926|032100029457|KSi2246|0000003000
0019670000018969|015600016063|CDH2188|0000007000
0019680000027132|090400029121|LCM1298|0000008000
0019690000020977|056700015347|LJY8041|0000004000
0019700000011757|035800020626|PDY7573|0000001000
0019710000013643|092200025604|LJH2054|0000005000
0019720000011641|085200023435|LSH1573|0000004000
0019730000001266|060100008636|KKY7209|0000007000
0019740000006764|051900016360|SHM474|0000009000
0019750000001106|092500016966|SDG615|0000008000
0019760000027764|021900013809|SKH782|0000000000
0019770000021502|084200010389|SKH782|0000006000
0019780000021414|023700021350|KDS9094|0000008000
0019790000011306|048800019090|PSM5760|0000007000
0019800000015098|084800028405|HCM4668|0000006000
0019810000010033|006700025437|SSG6444|0000000000
0019820000023242|097700012420|PKS9497|0000002000
0019830000007185|037100000613|HKG294|0000000000
0019840000023383|034700027769|KKG581|0000009000
0019850000002282|062100017654|SKM3186|0000000000
0019860000001861|063600011042|LJH2694|0000008000
0019870000003459|040700011555|HJH2269|0000004000
0019880000003610|034900020233|SKH5052|0000006000
0019890000030149|065600019033|LHJ1751|0000003000
0019900000022210|087000001890|LDG2081|0000001000
0019910000021566|059700013919|SSJ742|0000007000
0019920000025102|098400012547|LJY1082|0000007000
0019930000011423|062100017654|HSY9743|0000000000
0019940000015664|042600005026|CJG2426|0000003000
0019950000011838|043900028581|KSH44|0000003000
0019960000001088|036400019511|SKS8149|0000002000
0019970000032405|012600031372|KDJ4536|0000002000
0019980000029883|030300019582|HSC2961|0000002000
0019990000005057|002000008638|PSM2026|0000006000
0020000000004095|052300025463|HJC3145|0000008000
0020010000007940|034000000047|HJM4833|0000004000
0020020000019920|047900012153|HSJ2292|0000001000
0020030000001860|088600018579|CKG9764|0000008000
0020040000024278|090000032618|KKH85|0000004000
0020050000029577|078300026731|CSJ8825|0000006000
0020060000032541|084200010389|KSM898|0000005000
0020070000025986|059900028569|KJG6335|0000003000
0020080000022675|051500015008|SSH9264|0000002000
0020090000025601|088900007970|LJH2475|0000008000
0020100000030093|052300025463|PYH7065|0000004000
0020110000013691|036600019440|HDH867|0000009000
0020120000017219|082200012749|LKH5386|0000002000
0020130000010889|070600025077|CKM6783|0000007000
0020140000009295|021700003810|HKM7602|0000003000
0020150000030826|037400010019|LHY5109|0000004000
0020160000004914|097600031554|SJM3531|0000004000
0020170000009086|038800031790|HSS4886|0000001000
0020180000021712|051900016360|LSM2611|0000007000
0020190000031180|034200030806|LKM8621|0000006000
0020200000015087|099300006870|LKY8348|0000007000
0020210000007549|082400011020|LKG9288|0000001000
0020220000030395|008400012802|LHS2248|0000002000
0020230000008031|016100006558|KKM674|0000006000
0020240000031557|031400009830|CKG2442|0000006000
0020250000010595|050200003999|CCH1421|0000008000
0020260000028671|035400009023|KCM638|0000009000
0020270000014623|075100003522|HSC4340|0000002000
0020280000013122|066900021771|PKH2130|0000000000
0020290000027213|084000013933|SJC456|0000007000
0020300000027848|002600013131|KDH5986|0000001000
0020310000020810|085700026083|LCM1161|0000004000
0020320000012338|063400010189|HKM1761|0000002000
0020330000026008|051000007740|KKH9865|0000003000
0020340000012164|030800005444|LSY857|0000004000
0020350000031837|091200006259|LWG8540|0000000000
0020360000032164|003400000015|PJH7180|0000001000
0020370000021218|053800004002|HWC3158|0000003000
0020380000024798|055500026042|LSM5041|0000008000
0020390000010516|090100016008|CKJ3376|0000009000
0020400000013667|096700016110|KJH3178|0000007000
0020410000027654|093200022120|LKH4880|0000008000
0020420000024517|035800020626|SWi2106|0000000000
0020430000028780|015300011776|LDC5355|0000000000
0020440000020349|020100013722|KKG1831|0000004000
0020450000015650|047800023370|LJC6380|0000009000
0020460000004453|087900015197|LCG9630|0000003000
0020470000026019|027700007168|PHY4326|0000004000
0020480000029246|050500023255|LHG556|0000002000
0020490000029843|036900020272|LSM716|0000009000
0020500000012588|094300029986|KHG3310|0000001000
0020510000026166|088200030419|PWC4706|0000008000
0020520000016949|074500011212|LJM3515|0000008000
0020530000013046|030100019297|KKY2470|0000000000
0020540000008389|013500002981|HYC7854|0000005000
0020550000027105|028200014070|HJC3145|0000000000
0020560000012845|067300020667|PCH5382|0000005000
0020570000023336|050000002998|LYi6060|0000007000
0020580000014367|089500008862|KSG9263|0000008000
0020590000021154|051600021789|SYH1320|0000004000
0020600000021300|086700000764|PSJ8530|0000007000
0020610000025158|042200013524|KJJ7734|0000002000
0020620000005479|061800026630|SSG6444|0000004000
0020630000015541|052200027354|SCH3785|0000004000
0020640000009367|051800012589|LSG5986|0000008000
0020650000008110|024500014007|LKM1634|0000009000
0020660000027912|097500017090|PKY7822|0000005000
0020670000020119|085400001158|LHH2406|0000003000
0020680000025570|076500024011|SHG1911|0000003000
0020690000007419|033800028233|LSH4982|0000007000
0020700000022961|055200021167|LSH3863|0000008000
0020710000002310|015200000197|LKY483|0000005000
0020720000023780|055300003867|LCC969|0000008000
0020730000026123|090900006757|LSM2611|0000007000
0020740000011342|040600022340|LJH195|0000000000
0020750000005887|016800019892|SSH9264|0000008000
0020760000014760|049700008864|LHG8019|0000007000
0020770000022779|008700020639|CWG2599|0000002000
0020780000015372|062500025423|PWH5209|0000000000
0020790000007614|040100029134|LSM9325|0000002000
0020800000021115|044800000795|LCG5476|0000009000
0020810000030249|080300016038|HJM7880|0000001000
0020820000013913|003600007855|LJM4415|0000002000
0020830000003265|011500018332|HJY4424|0000004000
0020840000032236|058300022411|SSM918|0000005000
0020850000012336|002300003496|SWi2106|0000001000
0020860000028385|091800003572|SDY2619|0000009000
0020870000028100|051100013975|HJM3434|0000003000
0020880000024774|080500000697|CCY910|0000009000
0020890000015342|078300026731|SKH9094|0000003000
0020900000012177|094500025342|CDC8479|0000008000
0020910000013509|082200012749|HSJ9590|0000002000
0020920000015895|000500001918|LHS520|0000001000
0020930000024705|004200029256|CCM492|0000001000
0020940000002198|097400004784|CCM492|0000000000
0020950000004096|056900031217|CJG1557|0000000000
0020960000018220|068700006637|CJM3272|0000002000
0020970000018244|078500026060|LWH8145|0000008000
0020980000008286|014200023820|SCJ2323|0000008000
0020990000014323|026600020350|PJJ2715|0000001000
0021000000027538|060500014852|CKH9316|0000004000
0021010000019413|035000017610|CKM6626|0000006000
0021020000000917|073000024043|HKJ2401|0000007000
0021030000016218|020800008244|HSM9467|0000009000
0021040000010517|055100023248|KWY1432|0000003000
0021050000019474|029000011874|CSM9085|0000006000
0021060000029992|025800032498|LYM7673|0000002000
0021070000025395|050100006186|SHG4214|0000004000
0021080000023492|045400001267|LKY2219|0000002000
0021090000030742|046900013590|CDH4362|0000004000
0021100000015940|081700004398|LJH2475|0000008000
0021110000023226|083500002279|CCG8608|0000003000
0021120000003561|078000018367|KJM5891|0000001000
0021130000008768|085700026083|LKY483|0000009000
0021140000032343|092600026977|SKG9760|0000005000
0021150000010093|036100022586|PJi9898|0000006000
0021160000018452|055300003867|CSH7954|0000006000
0021170000003883|069500009601|CDi5254|0000002000
0021180000031501|033100017999|LSM9325|0000001000
0021190000025864|093800010649|SJH1878|0000009000
0021200000024849|099000002505|LHY3208|0000004000
0021210000017845|005500014905|SHi4757|0000006000
0021220000028755|040100029134|KJH4260|0000003000
0021230000006537|045300012763|PHY166|0000002000
0021240000019948|006100015369|LJY4352|0000004000
0021250000024316|017000018470|CJi4437|0000004000
0021260000024663|022400016620|LSY2758|0000000000
0021270000001324|008500000185|LWY1827|0000003000
0021280000029171|065400011372|KJM731|0000006000
0021290000022107|029800021316|LDY670|0000002000
0021300000025476|017100010056|PHY166|0000000000
0021310000029295|000200019262|PKH6524|0000008000
0021320000028339|083400001550|PCY5471|0000000000
0021330000022897|004800013318|HJM6875|0000009000
0021340000030857|021700003810|HCH1479|0000006000
0021350000001550|085300024754|LYG8655|0000001000
0021360000029688|047500024642|KSY2703|0000009000
0021370000006169|001200017389|CHJ2081|0000007000
0021380000021587|034800028375|LSH6712|0000008000
0021390000003847|047100023546|PSM5495|0000002000
0021400000004048|012000015015|PKY624|0000009000
0021410000005234|032800011017|CCJ6668|0000005000
0021420000012813|011700023006|LCM3367|0000005000
0021430000022167|089700025218|LJM3515|0000007000
0021440000032392|031700019300|KSG3191|0000004000
0021450000029399|023700021350|LDG5436|0000007000
0021460000008998|050900012720|PKY96|0000008000
0021470000028730|094000011860|PCi8390|0000007000
0021480000031405|040000004416|PHY4326|0000005000
0021490000018919|001900019131|LKC385|0000000000
0021500000024394|073300025442|SJH2371|0000005000
0021510000002477|064900002234|KDY5815|0000002000
0021520000003340|097200024123|LCM3447|0000006000
0021530000029309|001900019131|LJJ2636|0000002000
0021540000005222|038900011010|LYY4568|0000001000
0021550000015086|026600020350|CWH1718|0000003000
0021560000023729|008100019176|LHH2406|0000006000
0021570000022456|074400025316|LSY3904|0000009000
0021580000013992|003100014272|CCG608|0000006000
0021590000022073|039000032265|SHG1911|0000008000
0021600000032490|092900031690|PJG4550|0000000000
0021610000018164|048800019090|CKH8620|0000008000
0021620000020604|095600005565|LKH3180|0000008000
0021630000014348|084700012088|LWM8443|0000006000
0021640000018244|042800015497|HJY6592|0000007000
0021650000016333|036700013427|KJi2274|0000004000
0021660000021135|014100007076|LWM8443|0000005000
0021670000005924|094300029986|LYM5659|0000007000
0021680000006028|083500002279|SKM3186|0000007000
0021690000017442|078000018367|CKH9131|0000003000
0021700000025550|026700023351|LSM2611|0000000000
0021710000021629|039800006716|PJY1403|0000003000
0021720000012238|024000001850|HYG4256|0000005000
0021730000010254|036800029334|CSG8768|0000003000
0021740000012647|088700010927|CKJ6875|0000002000
0021750000019284|090800031426|LCH688|0000002000
0021760000032344|026600020350|HHM3758|0000004000
0021770000025072|041300007376|CSY3983|0000009000
0021780000016070|091300015436|KSJ700|0000008000
0021790000008487|094000011860|LJH2054|0000002000
0021800000028599|040500018793|CCM287|0000007000
0021810000023140|046800028454|KYS3600|0000003000
0021820000013720|001900019131|PSY8019|0000007000
0021830000005555|019800018731|CSC5305|0000004000
0021840000016056|026300010875|SWY2249|0000002000
0021850000015430|038100003971|PJY1403|0000002000
0021860000013771|080600024048|PKY96|0000005000
0021870000021236|057900012814|PSJ2615|0000001000
0021880000017512|004300003320|CJG4048|0000000000
0021890000017589|023400005901|PKH2130|0000006000
0021900000009610|098700005091|LHH4696|0000007000
0021910000015656|057200005772|SKH9295|0000009000
0021920000018451|025700029389|KJM9934|0000008000
0021930000004877|029200014573|LDG6864|0000002000
0021940000000324|062700012845|HJH7532|0000004000
0021950000017099|089000025944|HSY9743|0000009000
0021960000020295|043500008031|KSY2320|0000001000
0021970000030955|077900024760|KSH539|0000000000
0021980000011174|039800006716|KKG2172|0000005000
0021990000011418|003000008578|KWG4471|0000007000
0022000000028113|037600027849|PWS2865|0000007000
0022010000018987|029600010781|HJH6692|0000001000
0022020000015771|044700026158|KKJ820|0000006000
0022030000028051|060100008636|LJJ6733|0000003000
0022040000005565|055600028956|SKH2234|0000009000
0022050000011500|052500016228|KHJ4396|0000006000
0022060000022098|002100026861|KCG3958|0000001000
0022070000029427|018900023831|LKH6381|0000008000
0022080000026457|067700013287|LCG8635|0000005000
0022090000027018|055500026042|KHJ8152|0000008000
0022100000027447|026600020350|SCM4327|0000005000
0022110000029750|068100016791|HHM9950|0000003000
0022120000000307|054200009858|CJM8318|0000009000
